wl,n
1.851,0.25942
1.852,0.25923
1.853,0.25904
1.854,0.25885
1.855,0.25866
1.856,0.25847
1.857,0.25828
1.858,0.25809
1.859,0.25791
1.860,0.25772
1.861,0.25753
1.862,0.25734
1.863,0.25715
1.864,0.25696
1.865,0.25678
1.866,0.25659
1.867,0.25640
1.868,0.25622
1.869,0.25603
1.870,0.25584
1.871,0.25566
1.872,0.25547
1.873,0.25528
1.874,0.25510
1.875,0.25491
1.876,0.25473
1.877,0.25454
1.878,0.25435
1.879,0.25417
1.880,0.25398
1.881,0.25380
1.882,0.25362
1.883,0.25343
1.884,0.25325
1.885,0.25306
1.886,0.25288
1.887,0.25269
1.888,0.25251
1.889,0.25233
1.890,0.25214
1.891,0.25196
1.892,0.25178
1.893,0.25160
1.894,0.25141
1.895,0.25123
1.896,0.25105
1.897,0.25087
1.898,0.25068
1.899,0.25050
1.900,0.25032
1.901,0.25014
1.902,0.24996
1.903,0.24978
1.904,0.24960
1.905,0.24941
1.906,0.24923
1.907,0.24905
1.908,0.24887
1.909,0.24869
1.910,0.24851
1.911,0.24833
1.912,0.24815
1.913,0.24797
1.914,0.24780
1.915,0.24762
1.916,0.24744
1.917,0.24726
1.918,0.24708
1.919,0.24690
1.920,0.24672
1.921,0.24654
1.922,0.24637
1.923,0.24619
1.924,0.24601
1.925,0.24583
1.926,0.24566
1.927,0.24548
1.928,0.24530
1.929,0.24512
1.930,0.24495
1.931,0.24477
1.932,0.24460
1.933,0.24442
1.934,0.24424
1.935,0.24407
1.936,0.24389
1.937,0.24372
1.938,0.24354
1.939,0.24336
1.940,0.24319
1.941,0.24301
1.942,0.24284
1.943,0.24266
1.944,0.24249
1.945,0.24232
1.946,0.24214
1.947,0.24197
1.948,0.24179
1.949,0.24162
1.950,0.24145
1.951,0.24127
1.952,0.24110
1.953,0.24093
1.954,0.24075
1.955,0.24058
1.956,0.24041
1.957,0.24024
1.958,0.24006
1.959,0.23989
1.960,0.23972
1.961,0.23955
1.962,0.23938
1.963,0.23920
1.964,0.23903
1.965,0.23886
1.966,0.23869
1.967,0.23852
1.968,0.23835
1.969,0.23818
1.970,0.23801
1.971,0.23784
1.972,0.23767
1.973,0.23750
1.974,0.23733
1.975,0.23716
1.976,0.23699
1.977,0.23682
1.978,0.23665
1.979,0.23648
1.980,0.23631
1.981,0.23614
1.982,0.23597
1.983,0.23581
1.984,0.23564
1.985,0.23547
1.986,0.23530
1.987,0.23513
1.988,0.23497
1.989,0.23480
1.990,0.23463
1.991,0.23446
1.992,0.23430
1.993,0.23413
1.994,0.23396
1.995,0.23380
1.996,0.23363
1.997,0.23346
1.998,0.23330
1.999,0.23313
2.000,0.23296
2.001,0.23280
2.002,0.23263
2.003,0.23247
2.004,0.23230
2.005,0.23214
2.006,0.23197
2.007,0.23181
2.008,0.23164
2.009,0.23148
2.010,0.23131
2.011,0.23115
2.012,0.23098
2.013,0.23082
2.014,0.23066
2.015,0.23049
2.016,0.23033
2.017,0.23016
2.018,0.23000
2.019,0.22984
2.020,0.22967
2.021,0.22951
2.022,0.22935
2.023,0.22919
2.024,0.22902
2.025,0.22886
2.026,0.22870
2.027,0.22854
2.028,0.22838
2.029,0.22821
2.030,0.22805
2.031,0.22789
2.032,0.22773
2.033,0.22757
2.034,0.22741
2.035,0.22725
2.036,0.22709
2.037,0.22692
2.038,0.22676
2.039,0.22660
2.040,0.22644
2.041,0.22628
2.042,0.22612
2.043,0.22596
2.044,0.22580
2.045,0.22564
2.046,0.22549
2.047,0.22533
2.048,0.22517
2.049,0.22501
2.050,0.22485
2.051,0.22469
2.052,0.22453
2.053,0.22437
2.054,0.22422
2.055,0.22406
2.056,0.22390
2.057,0.22374
2.058,0.22358
2.059,0.22343
2.060,0.22327
2.061,0.22311
2.062,0.22295
2.063,0.22280
2.064,0.22264
2.065,0.22248
2.066,0.22233
2.067,0.22217
2.068,0.22201
2.069,0.22186
2.070,0.22170
2.071,0.22155
2.072,0.22139
2.073,0.22123
2.074,0.22108
2.075,0.22092
2.076,0.22077
2.077,0.22061
2.078,0.22046
2.079,0.22030
2.080,0.22015
2.081,0.21999
2.082,0.21984
2.083,0.21968
2.084,0.21953
2.085,0.21938
2.086,0.21922
2.087,0.21907
2.088,0.21892
2.089,0.21876
2.090,0.21861
2.091,0.21846
2.092,0.21830
2.093,0.21815
2.094,0.21800
2.095,0.21784
2.096,0.21769
2.097,0.21754
2.098,0.21739
2.099,0.21723
2.100,0.21708
2.101,0.21693
2.102,0.21678
2.103,0.21663
2.104,0.21647
2.105,0.21632
2.106,0.21617
2.107,0.21602
2.108,0.21587
2.109,0.21572
2.110,0.21557
2.111,0.21542
2.112,0.21527
2.113,0.21512
2.114,0.21497
2.115,0.21482
2.116,0.21467
2.117,0.21452
2.118,0.21437
2.119,0.21422
2.120,0.21407
2.121,0.21392
2.122,0.21377
2.123,0.21362
2.124,0.21347
2.125,0.21332
2.126,0.21317
2.127,0.21302
2.128,0.21288
2.129,0.21273
2.130,0.21258
2.131,0.21243
2.132,0.21228
2.133,0.21214
2.134,0.21199
2.135,0.21184
2.136,0.21169
2.137,0.21155
2.138,0.21140
2.139,0.21125
2.140,0.21110
2.141,0.21096
2.142,0.21081
2.143,0.21066
2.144,0.21052
2.145,0.21037
2.146,0.21023
2.147,0.21008
2.148,0.20993
2.149,0.20979
2.150,0.20964
2.151,0.20950
2.152,0.20935
2.153,0.20921
2.154,0.20906
2.155,0.20892
2.156,0.20877
2.157,0.20863
2.158,0.20848
2.159,0.20834
2.160,0.20819
2.161,0.20805
2.162,0.20790
2.163,0.20776
2.164,0.20762
2.165,0.20747
2.166,0.20733
2.167,0.20718
2.168,0.20704
2.169,0.20690
2.170,0.20675
2.171,0.20661
2.172,0.20647
2.173,0.20632
2.174,0.20618
2.175,0.20604
2.176,0.20590
2.177,0.20575
2.178,0.20561
2.179,0.20547
2.180,0.20533
2.181,0.20519
2.182,0.20504
2.183,0.20490
2.184,0.20476
2.185,0.20462
2.186,0.20448
2.187,0.20434
2.188,0.20420
2.189,0.20406
2.190,0.20391
2.191,0.20377
2.192,0.20363
2.193,0.20349
2.194,0.20335
2.195,0.20321
2.196,0.20307
2.197,0.20293
2.198,0.20279
2.199,0.20265
2.200,0.20251
2.201,0.20237
2.202,0.20223
2.203,0.20209
2.204,0.20195
2.205,0.20182
2.206,0.20168
2.207,0.20154
2.208,0.20140
2.209,0.20126
2.210,0.20112
2.211,0.20098
2.212,0.20085
2.213,0.20071
2.214,0.20057
2.215,0.20043
2.216,0.20029
2.217,0.20016
2.218,0.20002
2.219,0.19988
2.220,0.19974
2.221,0.19961
2.222,0.19947
2.223,0.19933
2.224,0.19919
2.225,0.19906
2.226,0.19892
2.227,0.19878
2.228,0.19865
2.229,0.19851
2.230,0.19838
2.231,0.19824
2.232,0.19810
2.233,0.19797
2.234,0.19783
2.235,0.19770
2.236,0.19756
2.237,0.19743
2.238,0.19729
2.239,0.19715
2.240,0.19702
2.241,0.19688
2.242,0.19675
2.243,0.19662
2.244,0.19648
2.245,0.19635
2.246,0.19621
2.247,0.19608
2.248,0.19594
2.249,0.19581
2.250,0.19567
2.251,0.19554
2.252,0.19541
2.253,0.19527
2.254,0.19514
2.255,0.19501
2.256,0.19487
2.257,0.19474
2.258,0.19461
2.259,0.19447
2.260,0.19434
2.261,0.19421
2.262,0.19408
2.263,0.19394
2.264,0.19381
2.265,0.19368
2.266,0.19355
2.267,0.19341
2.268,0.19328
2.269,0.19315
2.270,0.19302
2.271,0.19289
2.272,0.19276
2.273,0.19262
2.274,0.19249
2.275,0.19236
2.276,0.19223
2.277,0.19210
2.278,0.19197
2.279,0.19184
2.280,0.19171
2.281,0.19158
2.282,0.19145
2.283,0.19132
2.284,0.19118
2.285,0.19105
2.286,0.19092
2.287,0.19079
2.288,0.19066
2.289,0.19054
2.290,0.19041
2.291,0.19028
2.292,0.19015
2.293,0.19002
2.294,0.18989
2.295,0.18976
2.296,0.18963
2.297,0.18950
2.298,0.18937
2.299,0.18924
2.300,0.18911
2.301,0.18899
2.302,0.18886
2.303,0.18873
2.304,0.18860
2.305,0.18847
2.306,0.18835
2.307,0.18822
2.308,0.18809
2.309,0.18796
2.310,0.18783
2.311,0.18771
2.312,0.18758
2.313,0.18745
2.314,0.18733
2.315,0.18720
2.316,0.18707
2.317,0.18694
2.318,0.18682
2.319,0.18669
2.320,0.18656
2.321,0.18644
2.322,0.18631
2.323,0.18619
2.324,0.18606
2.325,0.18593
2.326,0.18581
2.327,0.18568
2.328,0.18556
2.329,0.18543
2.330,0.18531
2.331,0.18518
2.332,0.18505
2.333,0.18493
2.334,0.18480
2.335,0.18468
2.336,0.18455
2.337,0.18443
2.338,0.18431
2.339,0.18418
2.340,0.18406
2.341,0.18393
2.342,0.18381
2.343,0.18368
2.344,0.18356
2.345,0.18344
2.346,0.18331
2.347,0.18319
2.348,0.18306
2.349,0.18294
2.350,0.18282
2.351,0.18269
2.352,0.18257
2.353,0.18245
2.354,0.18232
2.355,0.18220
2.356,0.18208
2.357,0.18196
2.358,0.18183
2.359,0.18171
2.360,0.18159
2.361,0.18147
2.362,0.18134
2.363,0.18122
2.364,0.18110
2.365,0.18098
2.366,0.18085
2.367,0.18073
2.368,0.18061
2.369,0.18049
2.370,0.18037
2.371,0.18025
2.372,0.18013
2.373,0.18000
2.374,0.17988
2.375,0.17976
2.376,0.17964
2.377,0.17952
2.378,0.17940
2.379,0.17928
2.380,0.17916
2.381,0.17904
2.382,0.17892
2.383,0.17880
2.384,0.17868
2.385,0.17856
2.386,0.17844
2.387,0.17832
2.388,0.17820
2.389,0.17808
2.390,0.17796
2.391,0.17784
2.392,0.17772
2.393,0.17760
2.394,0.17748
2.395,0.17736
2.396,0.17724
2.397,0.17712
2.398,0.17700
2.399,0.17689
2.400,0.17677
2.401,0.17665
2.402,0.17653
2.403,0.17641
2.404,0.17629
2.405,0.17618
2.406,0.17606
2.407,0.17594
2.408,0.17582
2.409,0.17570
2.410,0.17559
2.411,0.17547
2.412,0.17535
2.413,0.17523
2.414,0.17512
2.415,0.17500
2.416,0.17488
2.417,0.17477
2.418,0.17465
2.419,0.17453
2.420,0.17441
2.421,0.17430
2.422,0.17418
2.423,0.17406
2.424,0.17395
2.425,0.17383
2.426,0.17372
2.427,0.17360
2.428,0.17348
2.429,0.17337
2.430,0.17325
2.431,0.17314
2.432,0.17302
2.433,0.17290
2.434,0.17279
2.435,0.17267
2.436,0.17256
2.437,0.17244
2.438,0.17233
2.439,0.17221
2.440,0.17210
2.441,0.17198
2.442,0.17187
2.443,0.17175
2.444,0.17164
2.445,0.17153
2.446,0.17141
2.447,0.17130
2.448,0.17118
2.449,0.17107
2.450,0.17095
2.451,0.17084
2.452,0.17073
2.453,0.17061
2.454,0.17050
2.455,0.17039
2.456,0.17027
2.457,0.17016
2.458,0.17004
2.459,0.16993
2.460,0.16982
2.461,0.16971
2.462,0.16959
2.463,0.16948
2.464,0.16937
2.465,0.16925
2.466,0.16914
2.467,0.16903
2.468,0.16892
2.469,0.16880
2.470,0.16869
2.471,0.16858
2.472,0.16847
2.473,0.16836
2.474,0.16824
2.475,0.16813
2.476,0.16802
2.477,0.16791
2.478,0.16780
2.479,0.16769
2.480,0.16757
2.481,0.16746
2.482,0.16735
2.483,0.16724
2.484,0.16713
2.485,0.16702
2.486,0.16691
2.487,0.16680
2.488,0.16669
2.489,0.16658
2.490,0.16646
2.491,0.16635
2.492,0.16624
2.493,0.16613
2.494,0.16602
2.495,0.16591
2.496,0.16580
2.497,0.16569
2.498,0.16558
2.499,0.16547
2.500,0.16536
2.501,0.16525
2.502,0.16515
2.503,0.16504
2.504,0.16493
2.505,0.16482
2.506,0.16471
2.507,0.16460
2.508,0.16449
2.509,0.16438
2.510,0.16427
2.511,0.16416
2.512,0.16405
2.513,0.16395
2.514,0.16384
2.515,0.16373
2.516,0.16362
2.517,0.16351
2.518,0.16340
2.519,0.16330
2.520,0.16319
2.521,0.16308
2.522,0.16297
2.523,0.16286
2.524,0.16276
2.525,0.16265
2.526,0.16254
2.527,0.16243
2.528,0.16233
2.529,0.16222
2.530,0.16211
2.531,0.16201
2.532,0.16190
2.533,0.16179
2.534,0.16169
2.535,0.16158
2.536,0.16147
2.537,0.16137
2.538,0.16126
2.539,0.16115
2.540,0.16105
2.541,0.16094
2.542,0.16083
2.543,0.16073
2.544,0.16062
2.545,0.16052
2.546,0.16041
2.547,0.16030
2.548,0.16020
2.549,0.16009
2.550,0.15999
2.551,0.15988
2.552,0.15978
2.553,0.15967
2.554,0.15957
2.555,0.15946
2.556,0.15936
2.557,0.15925
2.558,0.15915
2.559,0.15904
2.560,0.15894
2.561,0.15883
2.562,0.15873
2.563,0.15862
2.564,0.15852
2.565,0.15841
2.566,0.15831
2.567,0.15821
2.568,0.15810
2.569,0.15800
2.570,0.15789
2.571,0.15779
2.572,0.15769
2.573,0.15758
2.574,0.15748
2.575,0.15737
2.576,0.15727
2.577,0.15717
2.578,0.15706
2.579,0.15696
2.580,0.15686
2.581,0.15675
2.582,0.15665
2.583,0.15655
2.584,0.15645
2.585,0.15634
2.586,0.15624
2.587,0.15614
2.588,0.15604
2.589,0.15593
2.590,0.15583
2.591,0.15573
2.592,0.15563
2.593,0.15552
2.594,0.15542
2.595,0.15532
2.596,0.15522
2.597,0.15512
2.598,0.15501
2.599,0.15491
2.600,0.15481
2.601,0.15471
2.602,0.15461
2.603,0.15451
2.604,0.15441
2.605,0.15430
2.606,0.15420
2.607,0.15410
2.608,0.15400
2.609,0.15390
2.610,0.15380
2.611,0.15370
2.612,0.15360
2.613,0.15350
2.614,0.15340
2.615,0.15330
2.616,0.15320
2.617,0.15310
2.618,0.15300
2.619,0.15290
2.620,0.15280
2.621,0.15270
2.622,0.15260
2.623,0.15250
2.624,0.15240
2.625,0.15230
2.626,0.15220
2.627,0.15210
2.628,0.15200
2.629,0.15190
2.630,0.15180
2.631,0.15170
2.632,0.15160
2.633,0.15150
2.634,0.15140
2.635,0.15130
2.636,0.15120
2.637,0.15111
2.638,0.15101
2.639,0.15091
2.640,0.15081
2.641,0.15071
2.642,0.15061
2.643,0.15051
2.644,0.15042
2.645,0.15032
2.646,0.15022
2.647,0.15012
2.648,0.15002
2.649,0.14993
2.650,0.14983
2.651,0.14973
2.652,0.14963
2.653,0.14953
2.654,0.14944
2.655,0.14934
2.656,0.14924
2.657,0.14915
2.658,0.14905
2.659,0.14895
2.660,0.14885
2.661,0.14876
2.662,0.14866
2.663,0.14856
2.664,0.14847
2.665,0.14837
2.666,0.14827
2.667,0.14818
2.668,0.14808
2.669,0.14798
2.670,0.14789
2.671,0.14779
2.672,0.14769
2.673,0.14760
2.674,0.14750
2.675,0.14741
2.676,0.14731
2.677,0.14721
2.678,0.14712
2.679,0.14702
2.680,0.14693
2.681,0.14683
2.682,0.14674
2.683,0.14664
2.684,0.14654
2.685,0.14645
2.686,0.14635
2.687,0.14626
2.688,0.14616
2.689,0.14607
2.690,0.14597
2.691,0.14588
2.692,0.14578
2.693,0.14569
2.694,0.14559
2.695,0.14550
2.696,0.14540
2.697,0.14531
2.698,0.14522
2.699,0.14512
2.700,0.14503
2.701,0.14493
2.702,0.14484
2.703,0.14474
2.704,0.14465
2.705,0.14456
2.706,0.14446
2.707,0.14437
2.708,0.14428
2.709,0.14418
2.710,0.14409
2.711,0.14399
2.712,0.14390
2.713,0.14381
2.714,0.14371
2.715,0.14362
2.716,0.14353
2.717,0.14344
2.718,0.14334
2.719,0.14325
2.720,0.14316
2.721,0.14306
2.722,0.14297
2.723,0.14288
2.724,0.14279
2.725,0.14269
2.726,0.14260
2.727,0.14251
2.728,0.14242
2.729,0.14232
2.730,0.14223
2.731,0.14214
2.732,0.14205
2.733,0.14195
2.734,0.14186
2.735,0.14177
2.736,0.14168
2.737,0.14159
2.738,0.14150
2.739,0.14140
2.740,0.14131
2.741,0.14122
2.742,0.14113
2.743,0.14104
2.744,0.14095
2.745,0.14086
2.746,0.14076
2.747,0.14067
2.748,0.14058
2.749,0.14049
2.750,0.14040
2.751,0.14031
2.752,0.14022
2.753,0.14013
2.754,0.14004
2.755,0.13995
2.756,0.13986
2.757,0.13977
2.758,0.13968
2.759,0.13959
2.760,0.13950
2.761,0.13941
2.762,0.13932
2.763,0.13923
2.764,0.13914
2.765,0.13905
2.766,0.13896
2.767,0.13887
2.768,0.13878
2.769,0.13869
2.770,0.13860
2.771,0.13851
2.772,0.13842
2.773,0.13833
2.774,0.13824
2.775,0.13815
2.776,0.13806
2.777,0.13797
2.778,0.13788
2.779,0.13779
2.780,0.13771
2.781,0.13762
2.782,0.13753
2.783,0.13744
2.784,0.13735
2.785,0.13726
2.786,0.13717
2.787,0.13708
2.788,0.13700
2.789,0.13691
2.790,0.13682
2.791,0.13673
2.792,0.13664
2.793,0.13655
2.794,0.13647
2.795,0.13638
2.796,0.13629
2.797,0.13620
2.798,0.13612
2.799,0.13603
2.800,0.13594
2.801,0.13585
2.802,0.13577
2.803,0.13568
2.804,0.13559
2.805,0.13550
2.806,0.13542
2.807,0.13533
2.808,0.13524
2.809,0.13515
2.810,0.13507
2.811,0.13498
2.812,0.13489
2.813,0.13481
2.814,0.13472
2.815,0.13463
2.816,0.13455
2.817,0.13446
2.818,0.13437
2.819,0.13429
2.820,0.13420
2.821,0.13411
2.822,0.13403
2.823,0.13394
2.824,0.13386
2.825,0.13377
2.826,0.13368
2.827,0.13360
2.828,0.13351
2.829,0.13343
2.830,0.13334
2.831,0.13325
2.832,0.13317
2.833,0.13308
2.834,0.13300
2.835,0.13291
2.836,0.13283
2.837,0.13274
2.838,0.13266
2.839,0.13257
2.840,0.13249
2.841,0.13240
2.842,0.13232
2.843,0.13223
2.844,0.13215
2.845,0.13206
2.846,0.13198
2.847,0.13189
2.848,0.13181
2.849,0.13172
2.850,0.13164
2.851,0.13155
2.852,0.13147
2.853,0.13138
2.854,0.13130
2.855,0.13122
2.856,0.13113
2.857,0.13105
2.858,0.13096
2.859,0.13088
2.860,0.13080
2.861,0.13071
2.862,0.13063
2.863,0.13054
2.864,0.13046
2.865,0.13038
2.866,0.13029
2.867,0.13021
2.868,0.13013
2.869,0.13004
2.870,0.12996
2.871,0.12988
2.872,0.12979
2.873,0.12971
2.874,0.12963
2.875,0.12954
2.876,0.12946
2.877,0.12938
2.878,0.12929
2.879,0.12921
2.880,0.12913
2.881,0.12905
2.882,0.12896
2.883,0.12888
2.884,0.12880
2.885,0.12872
2.886,0.12863
2.887,0.12855
2.888,0.12847
2.889,0.12839
2.890,0.12830
2.891,0.12822
2.892,0.12814
2.893,0.12806
2.894,0.12798
2.895,0.12789
2.896,0.12781
2.897,0.12773
2.898,0.12765
2.899,0.12757
2.900,0.12749
2.901,0.12740
2.902,0.12732
2.903,0.12724
2.904,0.12716
2.905,0.12708
2.906,0.12700
2.907,0.12692
2.908,0.12684
2.909,0.12675
2.910,0.12667
2.911,0.12659
2.912,0.12651
2.913,0.12643
2.914,0.12635
2.915,0.12627
2.916,0.12619
2.917,0.12611
2.918,0.12603
2.919,0.12595
2.920,0.12587
2.921,0.12579
2.922,0.12571
2.923,0.12563
2.924,0.12555
2.925,0.12546
2.926,0.12538
2.927,0.12530
2.928,0.12522
2.929,0.12514
2.930,0.12506
2.931,0.12499
2.932,0.12491
2.933,0.12483
2.934,0.12475
2.935,0.12467
2.936,0.12459
2.937,0.12451
2.938,0.12443
2.939,0.12435
2.940,0.12427
2.941,0.12419
2.942,0.12411
2.943,0.12403
2.944,0.12395
2.945,0.12387
2.946,0.12379
2.947,0.12372
2.948,0.12364
2.949,0.12356
2.950,0.12348
2.951,0.12340
2.952,0.12332
2.953,0.12324
2.954,0.12316
2.955,0.12309
2.956,0.12301
2.957,0.12293
2.958,0.12285
2.959,0.12277
2.960,0.12269
2.961,0.12262
2.962,0.12254
2.963,0.12246
2.964,0.12238
2.965,0.12230
2.966,0.12223
2.967,0.12215
2.968,0.12207
2.969,0.12199
2.970,0.12191
2.971,0.12184
2.972,0.12176
2.973,0.12168
2.974,0.12160
2.975,0.12153
2.976,0.12145
2.977,0.12137
2.978,0.12130
2.979,0.12122
2.980,0.12114
2.981,0.12106
2.982,0.12099
2.983,0.12091
2.984,0.12083
2.985,0.12076
2.986,0.12068
2.987,0.12060
2.988,0.12053
2.989,0.12045
2.990,0.12037
2.991,0.12030
2.992,0.12022
2.993,0.12014
2.994,0.12007
2.995,0.11999
2.996,0.11991
2.997,0.11984
2.998,0.11976
2.999,0.11969
3.000,0.11961
3.001,0.11953
3.002,0.11946
3.003,0.11938
3.004,0.11931
3.005,0.11923
3.006,0.11915
3.007,0.11908
3.008,0.11900
3.009,0.11893
3.010,0.11885
3.011,0.11878
3.012,0.11870
3.013,0.11862
3.014,0.11855
3.015,0.11847
3.016,0.11840
3.017,0.11832
3.018,0.11825
3.019,0.11817
3.020,0.11810
3.021,0.11802
3.022,0.11795
3.023,0.11787
3.024,0.11780
3.025,0.11772
3.026,0.11765
3.027,0.11757
3.028,0.11750
3.029,0.11743
3.030,0.11735
3.031,0.11728
3.032,0.11720
3.033,0.11713
3.034,0.11705
3.035,0.11698
3.036,0.11690
3.037,0.11683
3.038,0.11676
3.039,0.11668
3.040,0.11661
3.041,0.11653
3.042,0.11646
3.043,0.11639
3.044,0.11631
3.045,0.11624
3.046,0.11617
3.047,0.11609
3.048,0.11602
3.049,0.11594
3.050,0.11587
3.051,0.11580
3.052,0.11572
3.053,0.11565
3.054,0.11558
3.055,0.11550
3.056,0.11543
3.057,0.11536
3.058,0.11528
3.059,0.11521
3.060,0.11514
3.061,0.11507
3.062,0.11499
3.063,0.11492
3.064,0.11485
3.065,0.11477
3.066,0.11470
3.067,0.11463
3.068,0.11456
3.069,0.11448
3.070,0.11441
3.071,0.11434
3.072,0.11427
3.073,0.11419
3.074,0.11412
3.075,0.11405
3.076,0.11398
3.077,0.11391
3.078,0.11383
3.079,0.11376
3.080,0.11369
3.081,0.11362
3.082,0.11355
3.083,0.11347
3.084,0.11340
3.085,0.11333
3.086,0.11326
3.087,0.11319
3.088,0.11311
3.089,0.11304
3.090,0.11297
3.091,0.11290
3.092,0.11283
3.093,0.11276
3.094,0.11269
3.095,0.11261
3.096,0.11254
3.097,0.11247
3.098,0.11240
3.099,0.11233
3.100,0.11226
3.101,0.11219
3.102,0.11212
3.103,0.11205
3.104,0.11198
3.105,0.11190
3.106,0.11183
3.107,0.11176
3.108,0.11169
3.109,0.11162
3.110,0.11155
3.111,0.11148
3.112,0.11141
3.113,0.11134
3.114,0.11127
3.115,0.11120
3.116,0.11113
3.117,0.11106
3.118,0.11099
3.119,0.11092
3.120,0.11085
3.121,0.11078
3.122,0.11071
3.123,0.11064
3.124,0.11057
3.125,0.11050
3.126,0.11043
3.127,0.11036
3.128,0.11029
3.129,0.11022
3.130,0.11015
3.131,0.11008
3.132,0.11001
3.133,0.10994
3.134,0.10987
3.135,0.10980
3.136,0.10973
3.137,0.10966
3.138,0.10959
3.139,0.10953
3.140,0.10946
3.141,0.10939
3.142,0.10932
3.143,0.10925
3.144,0.10918
3.145,0.10911
3.146,0.10904
3.147,0.10897
3.148,0.10890
3.149,0.10884
3.150,0.10877
3.151,0.10870
3.152,0.10863
3.153,0.10856
3.154,0.10849
3.155,0.10842
3.156,0.10836
3.157,0.10829
3.158,0.10822
3.159,0.10815
3.160,0.10808
3.161,0.10802
3.162,0.10795
3.163,0.10788
3.164,0.10781
3.165,0.10774
3.166,0.10767
3.167,0.10761
3.168,0.10754
3.169,0.10747
3.170,0.10740
3.171,0.10734
3.172,0.10727
3.173,0.10720
3.174,0.10713
3.175,0.10707
3.176,0.10700
3.177,0.10693
3.178,0.10686
3.179,0.10680
3.180,0.10673
3.181,0.10666
3.182,0.10659
3.183,0.10653
3.184,0.10646
3.185,0.10639
3.186,0.10633
3.187,0.10626
3.188,0.10619
3.189,0.10612
3.190,0.10606
3.191,0.10599
3.192,0.10592
3.193,0.10586
3.194,0.10579
3.195,0.10572
3.196,0.10566
3.197,0.10559
3.198,0.10552
3.199,0.10546
3.200,0.10539
3.201,0.10533
3.202,0.10526
3.203,0.10519
3.204,0.10513
3.205,0.10506
3.206,0.10499
3.207,0.10493
3.208,0.10486
3.209,0.10480
3.210,0.10473
3.211,0.10466
3.212,0.10460
3.213,0.10453
3.214,0.10447
3.215,0.10440
3.216,0.10433
3.217,0.10427
3.218,0.10420
3.219,0.10414
3.220,0.10407
3.221,0.10401
3.222,0.10394
3.223,0.10388
3.224,0.10381
3.225,0.10375
3.226,0.10368
3.227,0.10361
3.228,0.10355
3.229,0.10348
3.230,0.10342
3.231,0.10335
3.232,0.10329
3.233,0.10322
3.234,0.10316
3.235,0.10309
3.236,0.10303
3.237,0.10296
3.238,0.10290
3.239,0.10284
3.240,0.10277
3.241,0.10271
3.242,0.10264
3.243,0.10258
3.244,0.10251
3.245,0.10245
3.246,0.10238
3.247,0.10232
3.248,0.10225
3.249,0.10219
3.250,0.10213
3.251,0.10206
3.252,0.10200
3.253,0.10193
3.254,0.10187
3.255,0.10181
3.256,0.10174
3.257,0.10168
3.258,0.10161
3.259,0.10155
3.260,0.10149
3.261,0.10142
3.262,0.10136
3.263,0.10129
3.264,0.10123
3.265,0.10117
3.266,0.10110
3.267,0.10104
3.268,0.10098
3.269,0.10091
3.270,0.10085
3.271,0.10079
3.272,0.10072
3.273,0.10066
3.274,0.10060
3.275,0.10053
3.276,0.10047
3.277,0.10041
3.278,0.10034
3.279,0.10028
3.280,0.10022
3.281,0.10015
3.282,0.10009
3.283,0.10003
3.284,0.09997
3.285,0.09990
3.286,0.09984
3.287,0.09978
3.288,0.09972
3.289,0.09965
3.290,0.09959
3.291,0.09953
3.292,0.09947
3.293,0.09940
3.294,0.09934
3.295,0.09928
3.296,0.09922
3.297,0.09915
3.298,0.09909
3.299,0.09903
3.300,0.09897
