wl,n
1.848,0.09595
1.849,0.09577
1.850,0.09559
1.851,0.09541
1.852,0.09523
1.853,0.09505
1.854,0.09487
1.855,0.09469
1.856,0.09451
1.857,0.09434
1.858,0.09416
1.859,0.09398
1.860,0.09380
1.861,0.09363
1.862,0.09345
1.863,0.09327
1.864,0.09310
1.865,0.09292
1.866,0.09275
1.867,0.09257
1.868,0.09240
1.869,0.09223
1.870,0.09205
1.871,0.09188
1.872,0.09170
1.873,0.09153
1.874,0.09136
1.875,0.09119
1.876,0.09102
1.877,0.09084
1.878,0.09067
1.879,0.09050
1.880,0.09033
1.881,0.09016
1.882,0.08999
1.883,0.08982
1.884,0.08965
1.885,0.08948
1.886,0.08931
1.887,0.08915
1.888,0.08898
1.889,0.08881
1.890,0.08864
1.891,0.08847
1.892,0.08831
1.893,0.08814
1.894,0.08797
1.895,0.08781
1.896,0.08764
1.897,0.08748
1.898,0.08731
1.899,0.08715
1.900,0.08698
1.901,0.08682
1.902,0.08665
1.903,0.08649
1.904,0.08633
1.905,0.08616
1.906,0.08600
1.907,0.08584
1.908,0.08568
1.909,0.08551
1.910,0.08535
1.911,0.08519
1.912,0.08503
1.913,0.08487
1.914,0.08471
1.915,0.08455
1.916,0.08439
1.917,0.08423
1.918,0.08407
1.919,0.08391
1.920,0.08375
1.921,0.08359
1.922,0.08344
1.923,0.08328
1.924,0.08312
1.925,0.08296
1.926,0.08281
1.927,0.08265
1.928,0.08249
1.929,0.08234
1.930,0.08218
1.931,0.08203
1.932,0.08187
1.933,0.08172
1.934,0.08156
1.935,0.08141
1.936,0.08125
1.937,0.08110
1.938,0.08094
1.939,0.08079
1.940,0.08064
1.941,0.08048
1.942,0.08033
1.943,0.08018
1.944,0.08003
1.945,0.07988
1.946,0.07972
1.947,0.07957
1.948,0.07942
1.949,0.07927
1.950,0.07912
1.951,0.07897
1.952,0.07882
1.953,0.07867
1.954,0.07852
1.955,0.07837
1.956,0.07822
1.957,0.07807
1.958,0.07793
1.959,0.07778
1.960,0.07763
1.961,0.07748
1.962,0.07734
1.963,0.07719
1.964,0.07704
1.965,0.07689
1.966,0.07675
1.967,0.07660
1.968,0.07646
1.969,0.07631
1.970,0.07617
1.971,0.07602
1.972,0.07588
1.973,0.07573
1.974,0.07559
1.975,0.07544
1.976,0.07530
1.977,0.07516
1.978,0.07501
1.979,0.07487
1.980,0.07473
1.981,0.07458
1.982,0.07444
1.983,0.07430
1.984,0.07416
1.985,0.07402
1.986,0.07388
1.987,0.07373
1.988,0.07359
1.989,0.07345
1.990,0.07331
1.991,0.07317
1.992,0.07303
1.993,0.07289
1.994,0.07275
1.995,0.07262
1.996,0.07248
1.997,0.07234
1.998,0.07220
1.999,0.07206
2.000,0.07192
2.001,0.07179
2.002,0.07165
2.003,0.07151
2.004,0.07137
2.005,0.07124
2.006,0.07110
2.007,0.07097
2.008,0.07083
2.009,0.07069
2.010,0.07056
2.011,0.07042
2.012,0.07029
2.013,0.07015
2.014,0.07002
2.015,0.06988
2.016,0.06975
2.017,0.06962
2.018,0.06948
2.019,0.06935
2.020,0.06922
2.021,0.06908
2.022,0.06895
2.023,0.06882
2.024,0.06869
2.025,0.06855
2.026,0.06842
2.027,0.06829
2.028,0.06816
2.029,0.06803
2.030,0.06790
2.031,0.06777
2.032,0.06764
2.033,0.06751
2.034,0.06738
2.035,0.06725
2.036,0.06712
2.037,0.06699
2.038,0.06686
2.039,0.06673
2.040,0.06660
2.041,0.06647
2.042,0.06634
2.043,0.06622
2.044,0.06609
2.045,0.06596
2.046,0.06583
2.047,0.06571
2.048,0.06558
2.049,0.06545
2.050,0.06533
2.051,0.06520
2.052,0.06507
2.053,0.06495
2.054,0.06482
2.055,0.06470
2.056,0.06457
2.057,0.06445
2.058,0.06432
2.059,0.06420
2.060,0.06407
2.061,0.06395
2.062,0.06383
2.063,0.06370
2.064,0.06358
2.065,0.06345
2.066,0.06333
2.067,0.06321
2.068,0.06309
2.069,0.06296
2.070,0.06284
2.071,0.06272
2.072,0.06260
2.073,0.06248
2.074,0.06235
2.075,0.06223
2.076,0.06211
2.077,0.06199
2.078,0.06187
2.079,0.06175
2.080,0.06163
2.081,0.06151
2.082,0.06139
2.083,0.06127
2.084,0.06115
2.085,0.06103
2.086,0.06091
2.087,0.06079
2.088,0.06068
2.089,0.06056
2.090,0.06044
2.091,0.06032
2.092,0.06020
2.093,0.06009
2.094,0.05997
2.095,0.05985
2.096,0.05974
2.097,0.05962
2.098,0.05950
2.099,0.05939
2.100,0.05927
2.101,0.05915
2.102,0.05904
2.103,0.05892
2.104,0.05881
2.105,0.05869
2.106,0.05858
2.107,0.05846
2.108,0.05835
2.109,0.05823
2.110,0.05812
2.111,0.05800
2.112,0.05789
2.113,0.05778
2.114,0.05766
2.115,0.05755
2.116,0.05744
2.117,0.05732
2.118,0.05721
2.119,0.05710
2.120,0.05699
2.121,0.05687
2.122,0.05676
2.123,0.05665
2.124,0.05654
2.125,0.05643
2.126,0.05632
2.127,0.05621
2.128,0.05609
2.129,0.05598
2.130,0.05587
2.131,0.05576
2.132,0.05565
2.133,0.05554
2.134,0.05543
2.135,0.05532
2.136,0.05521
2.137,0.05511
2.138,0.05500
2.139,0.05489
2.140,0.05478
2.141,0.05467
2.142,0.05456
2.143,0.05445
2.144,0.05435
2.145,0.05424
2.146,0.05413
2.147,0.05402
2.148,0.05392
2.149,0.05381
2.150,0.05370
2.151,0.05360
2.152,0.05349
2.153,0.05338
2.154,0.05328
2.155,0.05317
2.156,0.05307
2.157,0.05296
2.158,0.05285
2.159,0.05275
2.160,0.05264
2.161,0.05254
2.162,0.05244
2.163,0.05233
2.164,0.05223
2.165,0.05212
2.166,0.05202
2.167,0.05191
2.168,0.05181
2.169,0.05171
2.170,0.05160
2.171,0.05150
2.172,0.05140
2.173,0.05129
2.174,0.05119
2.175,0.05109
2.176,0.05099
2.177,0.05089
2.178,0.05078
2.179,0.05068
2.180,0.05058
2.181,0.05048
2.182,0.05038
2.183,0.05028
2.184,0.05018
2.185,0.05007
2.186,0.04997
2.187,0.04987
2.188,0.04977
2.189,0.04967
2.190,0.04957
2.191,0.04947
2.192,0.04937
2.193,0.04927
2.194,0.04918
2.195,0.04908
2.196,0.04898
2.197,0.04888
2.198,0.04878
2.199,0.04868
2.200,0.04858
2.201,0.04849
2.202,0.04839
2.203,0.04829
2.204,0.04819
2.205,0.04809
2.206,0.04800
2.207,0.04790
2.208,0.04780
2.209,0.04771
2.210,0.04761
2.211,0.04751
2.212,0.04742
2.213,0.04732
2.214,0.04722
2.215,0.04713
2.216,0.04703
2.217,0.04694
2.218,0.04684
2.219,0.04675
2.220,0.04665
2.221,0.04656
2.222,0.04646
2.223,0.04637
2.224,0.04627
2.225,0.04618
2.226,0.04608
2.227,0.04599
2.228,0.04590
2.229,0.04580
2.230,0.04571
2.231,0.04562
2.232,0.04552
2.233,0.04543
2.234,0.04534
2.235,0.04524
2.236,0.04515
2.237,0.04506
2.238,0.04497
2.239,0.04488
2.240,0.04478
2.241,0.04469
2.242,0.04460
2.243,0.04451
2.244,0.04442
2.245,0.04433
2.246,0.04423
2.247,0.04414
2.248,0.04405
2.249,0.04396
2.250,0.04387
2.251,0.04378
2.252,0.04369
2.253,0.04360
2.254,0.04351
2.255,0.04342
2.256,0.04333
2.257,0.04324
2.258,0.04315
2.259,0.04306
2.260,0.04298
2.261,0.04289
2.262,0.04280
2.263,0.04271
2.264,0.04262
2.265,0.04253
2.266,0.04244
2.267,0.04236
2.268,0.04227
2.269,0.04218
2.270,0.04209
2.271,0.04201
2.272,0.04192
2.273,0.04183
2.274,0.04174
2.275,0.04166
2.276,0.04157
2.277,0.04148
2.278,0.04140
2.279,0.04131
2.280,0.04123
2.281,0.04114
2.282,0.04105
2.283,0.04097
2.284,0.04088
2.285,0.04080
2.286,0.04071
2.287,0.04063
2.288,0.04054
2.289,0.04046
2.290,0.04037
2.291,0.04029
2.292,0.04020
2.293,0.04012
2.294,0.04004
2.295,0.03995
2.296,0.03987
2.297,0.03978
2.298,0.03970
2.299,0.03962
2.300,0.03953
2.301,0.03945
2.302,0.03937
2.303,0.03929
2.304,0.03920
2.305,0.03912
2.306,0.03904
2.307,0.03895
2.308,0.03887
2.309,0.03879
2.310,0.03871
2.311,0.03863
2.312,0.03855
2.313,0.03846
2.314,0.03838
2.315,0.03830
2.316,0.03822
2.317,0.03814
2.318,0.03806
2.319,0.03798
2.320,0.03790
2.321,0.03782
2.322,0.03774
2.323,0.03766
2.324,0.03758
2.325,0.03750
2.326,0.03742
2.327,0.03734
2.328,0.03726
2.329,0.03718
2.330,0.03710
2.331,0.03702
2.332,0.03694
2.333,0.03686
2.334,0.03678
2.335,0.03670
2.336,0.03663
2.337,0.03655
2.338,0.03647
2.339,0.03639
2.340,0.03631
2.341,0.03624
2.342,0.03616
2.343,0.03608
2.344,0.03600
2.345,0.03593
2.346,0.03585
2.347,0.03577
2.348,0.03569
2.349,0.03562
2.350,0.03554
2.351,0.03546
2.352,0.03539
2.353,0.03531
2.354,0.03523
2.355,0.03516
2.356,0.03508
2.357,0.03501
2.358,0.03493
2.359,0.03486
2.360,0.03478
2.361,0.03471
2.362,0.03463
2.363,0.03455
2.364,0.03448
2.365,0.03441
2.366,0.03433
2.367,0.03426
2.368,0.03418
2.369,0.03411
2.370,0.03403
2.371,0.03396
2.372,0.03389
2.373,0.03381
2.374,0.03374
2.375,0.03366
2.376,0.03359
2.377,0.03352
2.378,0.03344
2.379,0.03337
2.380,0.03330
2.381,0.03323
2.382,0.03315
2.383,0.03308
2.384,0.03301
2.385,0.03293
2.386,0.03286
2.387,0.03279
2.388,0.03272
2.389,0.03265
2.390,0.03257
2.391,0.03250
2.392,0.03243
2.393,0.03236
2.394,0.03229
2.395,0.03222
2.396,0.03215
2.397,0.03208
2.398,0.03201
2.399,0.03193
2.400,0.03186
2.401,0.03179
2.402,0.03172
2.403,0.03165
2.404,0.03158
2.405,0.03151
2.406,0.03144
2.407,0.03137
2.408,0.03130
2.409,0.03123
2.410,0.03116
2.411,0.03110
2.412,0.03103
2.413,0.03096
2.414,0.03089
2.415,0.03082
2.416,0.03075
2.417,0.03068
2.418,0.03061
2.419,0.03054
2.420,0.03048
2.421,0.03041
2.422,0.03034
2.423,0.03027
2.424,0.03020
2.425,0.03014
2.426,0.03007
2.427,0.03000
2.428,0.02993
2.429,0.02987
2.430,0.02980
2.431,0.02973
2.432,0.02967
2.433,0.02960
2.434,0.02953
2.435,0.02947
2.436,0.02940
2.437,0.02933
2.438,0.02927
2.439,0.02920
2.440,0.02913
2.441,0.02907
2.442,0.02900
2.443,0.02894
2.444,0.02887
2.445,0.02881
2.446,0.02874
2.447,0.02868
2.448,0.02861
2.449,0.02855
2.450,0.02848
2.451,0.02842
2.452,0.02835
2.453,0.02829
2.454,0.02822
2.455,0.02816
2.456,0.02809
2.457,0.02803
2.458,0.02796
2.459,0.02790
2.460,0.02784
2.461,0.02777
2.462,0.02771
2.463,0.02765
2.464,0.02758
2.465,0.02752
2.466,0.02746
2.467,0.02739
2.468,0.02733
2.469,0.02727
2.470,0.02720
2.471,0.02714
2.472,0.02708
2.473,0.02702
2.474,0.02695
2.475,0.02689
2.476,0.02683
2.477,0.02677
2.478,0.02671
2.479,0.02664
2.480,0.02658
2.481,0.02652
2.482,0.02646
2.483,0.02640
2.484,0.02634
2.485,0.02628
2.486,0.02621
2.487,0.02615
2.488,0.02609
2.489,0.02603
2.490,0.02597
2.491,0.02591
2.492,0.02585
2.493,0.02579
2.494,0.02573
2.495,0.02567
2.496,0.02561
2.497,0.02555
2.498,0.02549
2.499,0.02543
2.500,0.02537
2.501,0.02531
2.502,0.02525
2.503,0.02519
2.504,0.02513
2.505,0.02507
2.506,0.02501
2.507,0.02495
2.508,0.02489
2.509,0.02484
2.510,0.02478
2.511,0.02472
2.512,0.02466
2.513,0.02460
2.514,0.02454
2.515,0.02449
2.516,0.02443
2.517,0.02437
2.518,0.02431
2.519,0.02425
2.520,0.02420
2.521,0.02414
2.522,0.02408
2.523,0.02402
2.524,0.02397
2.525,0.02391
2.526,0.02385
2.527,0.02379
2.528,0.02374
2.529,0.02368
2.530,0.02362
2.531,0.02357
2.532,0.02351
2.533,0.02345
2.534,0.02340
2.535,0.02334
2.536,0.02329
2.537,0.02323
2.538,0.02317
2.539,0.02312
2.540,0.02306
2.541,0.02301
2.542,0.02295
2.543,0.02290
2.544,0.02284
2.545,0.02278
2.546,0.02273
2.547,0.02267
2.548,0.02262
2.549,0.02256
2.550,0.02251
2.551,0.02246
2.552,0.02240
2.553,0.02235
2.554,0.02229
2.555,0.02224
2.556,0.02218
2.557,0.02213
2.558,0.02207
2.559,0.02202
2.560,0.02197
2.561,0.02191
2.562,0.02186
2.563,0.02181
2.564,0.02175
2.565,0.02170
2.566,0.02165
2.567,0.02159
2.568,0.02154
2.569,0.02149
2.570,0.02143
2.571,0.02138
2.572,0.02133
2.573,0.02127
2.574,0.02122
2.575,0.02117
2.576,0.02112
2.577,0.02106
2.578,0.02101
2.579,0.02096
2.580,0.02091
2.581,0.02086
2.582,0.02080
2.583,0.02075
2.584,0.02070
2.585,0.02065
2.586,0.02060
2.587,0.02055
2.588,0.02050
2.589,0.02044
2.590,0.02039
2.591,0.02034
2.592,0.02029
2.593,0.02024
2.594,0.02019
2.595,0.02014
2.596,0.02009
2.597,0.02004
2.598,0.01999
2.599,0.01994
2.600,0.01989
2.601,0.01984
2.602,0.01979
2.603,0.01974
2.604,0.01969
2.605,0.01964
2.606,0.01959
2.607,0.01954
2.608,0.01949
2.609,0.01944
2.610,0.01939
2.611,0.01934
2.612,0.01929
2.613,0.01924
2.614,0.01919
2.615,0.01914
2.616,0.01909
2.617,0.01904
2.618,0.01900
2.619,0.01895
2.620,0.01890
2.621,0.01885
2.622,0.01880
2.623,0.01875
2.624,0.01871
2.625,0.01866
2.626,0.01861
2.627,0.01856
2.628,0.01851
2.629,0.01847
2.630,0.01842
2.631,0.01837
2.632,0.01832
2.633,0.01828
2.634,0.01823
2.635,0.01818
2.636,0.01813
2.637,0.01809
2.638,0.01804
2.639,0.01799
2.640,0.01795
2.641,0.01790
2.642,0.01785
2.643,0.01781
2.644,0.01776
2.645,0.01771
2.646,0.01767
2.647,0.01762
2.648,0.01757
2.649,0.01753
2.650,0.01748
2.651,0.01744
2.652,0.01739
2.653,0.01734
2.654,0.01730
2.655,0.01725
2.656,0.01721
2.657,0.01716
2.658,0.01712
2.659,0.01707
2.660,0.01703
2.661,0.01698
2.662,0.01694
2.663,0.01689
2.664,0.01685
2.665,0.01680
2.666,0.01676
2.667,0.01671
2.668,0.01667
2.669,0.01662
2.670,0.01658
2.671,0.01653
2.672,0.01649
2.673,0.01645
2.674,0.01640
2.675,0.01636
2.676,0.01631
2.677,0.01627
2.678,0.01623
2.679,0.01618
2.680,0.01614
2.681,0.01609
2.682,0.01605
2.683,0.01601
2.684,0.01596
2.685,0.01592
2.686,0.01588
2.687,0.01584
2.688,0.01579
2.689,0.01575
2.690,0.01571
2.691,0.01566
2.692,0.01562
2.693,0.01558
2.694,0.01554
2.695,0.01549
2.696,0.01545
2.697,0.01541
2.698,0.01537
2.699,0.01532
2.700,0.01528
2.701,0.01524
2.702,0.01520
2.703,0.01516
2.704,0.01511
2.705,0.01507
2.706,0.01503
2.707,0.01499
2.708,0.01495
2.709,0.01491
2.710,0.01487
2.711,0.01482
2.712,0.01478
2.713,0.01474
2.714,0.01470
2.715,0.01466
2.716,0.01462
2.717,0.01458
2.718,0.01454
2.719,0.01450
2.720,0.01446
2.721,0.01442
2.722,0.01438
2.723,0.01434
2.724,0.01430
2.725,0.01426
2.726,0.01422
2.727,0.01418
2.728,0.01414
2.729,0.01410
2.730,0.01406
2.731,0.01402
2.732,0.01398
2.733,0.01394
2.734,0.01390
2.735,0.01386
2.736,0.01382
2.737,0.01378
2.738,0.01374
2.739,0.01370
2.740,0.01366
2.741,0.01362
2.742,0.01358
2.743,0.01355
2.744,0.01351
2.745,0.01347
2.746,0.01343
2.747,0.01339
2.748,0.01335
2.749,0.01331
2.750,0.01328
2.751,0.01324
2.752,0.01320
2.753,0.01316
2.754,0.01312
2.755,0.01308
2.756,0.01305
2.757,0.01301
2.758,0.01297
2.759,0.01293
2.760,0.01290
2.761,0.01286
2.762,0.01282
2.763,0.01278
2.764,0.01275
2.765,0.01271
2.766,0.01267
2.767,0.01263
2.768,0.01260
2.769,0.01256
2.770,0.01252
2.771,0.01249
2.772,0.01245
2.773,0.01241
2.774,0.01238
2.775,0.01234
2.776,0.01230
2.777,0.01227
2.778,0.01223
2.779,0.01219
2.780,0.01216
2.781,0.01212
2.782,0.01209
2.783,0.01205
2.784,0.01201
2.785,0.01198
2.786,0.01194
2.787,0.01191
2.788,0.01187
2.789,0.01184
2.790,0.01180
2.791,0.01176
2.792,0.01173
2.793,0.01169
2.794,0.01166
2.795,0.01162
2.796,0.01159
2.797,0.01155
2.798,0.01152
2.799,0.01148
2.800,0.01145
2.801,0.01141
2.802,0.01138
2.803,0.01134
2.804,0.01131
2.805,0.01128
2.806,0.01124
2.807,0.01121
2.808,0.01117
2.809,0.01114
2.810,0.01110
2.811,0.01107
2.812,0.01104
2.813,0.01100
2.814,0.01097
2.815,0.01093
2.816,0.01090
2.817,0.01087
2.818,0.01083
2.819,0.01080
2.820,0.01077
2.821,0.01073
2.822,0.01070
2.823,0.01067
2.824,0.01063
2.825,0.01060
2.826,0.01057
2.827,0.01053
2.828,0.01050
2.829,0.01047
2.830,0.01043
2.831,0.01040
2.832,0.01037
2.833,0.01034
2.834,0.01030
2.835,0.01027
2.836,0.01024
2.837,0.01021
2.838,0.01017
2.839,0.01014
2.840,0.01011
2.841,0.01008
2.842,0.01005
2.843,0.01001
2.844,0.00998
2.845,0.00995
2.846,0.00992
2.847,0.00989
2.848,0.00985
2.849,0.00982
2.850,0.00979
2.851,0.00976
2.852,0.00973
2.853,0.00970
2.854,0.00967
2.855,0.00963
2.856,0.00960
2.857,0.00957
2.858,0.00954
2.859,0.00951
2.860,0.00948
2.861,0.00945
2.862,0.00942
2.863,0.00939
2.864,0.00936
2.865,0.00933
2.866,0.00930
2.867,0.00926
2.868,0.00923
2.869,0.00920
2.870,0.00917
2.871,0.00914
2.872,0.00911
2.873,0.00908
2.874,0.00905
2.875,0.00902
2.876,0.00899
2.877,0.00896
2.878,0.00893
2.879,0.00890
2.880,0.00887
2.881,0.00884
2.882,0.00882
2.883,0.00879
2.884,0.00876
2.885,0.00873
2.886,0.00870
2.887,0.00867
2.888,0.00864
2.889,0.00861
2.890,0.00858
2.891,0.00855
2.892,0.00852
2.893,0.00849
2.894,0.00847
2.895,0.00844
2.896,0.00841
2.897,0.00838
2.898,0.00835
2.899,0.00832
2.900,0.00829
2.901,0.00827
2.902,0.00824
2.903,0.00821
2.904,0.00818
2.905,0.00815
2.906,0.00812
2.907,0.00810
2.908,0.00807
2.909,0.00804
2.910,0.00801
2.911,0.00799
2.912,0.00796
2.913,0.00793
2.914,0.00790
2.915,0.00787
2.916,0.00785
2.917,0.00782
2.918,0.00779
2.919,0.00776
2.920,0.00774
2.921,0.00771
2.922,0.00768
2.923,0.00766
2.924,0.00763
2.925,0.00760
2.926,0.00758
2.927,0.00755
2.928,0.00752
2.929,0.00749
2.930,0.00747
2.931,0.00744
2.932,0.00742
2.933,0.00739
2.934,0.00736
2.935,0.00734
2.936,0.00731
2.937,0.00728
2.938,0.00726
2.939,0.00723
2.940,0.00720
2.941,0.00718
2.942,0.00715
2.943,0.00713
2.944,0.00710
2.945,0.00708
2.946,0.00705
2.947,0.00702
2.948,0.00700
2.949,0.00697
2.950,0.00695
2.951,0.00692
2.952,0.00690
2.953,0.00687
2.954,0.00685
2.955,0.00682
2.956,0.00679
2.957,0.00677
2.958,0.00674
2.959,0.00672
2.960,0.00669
2.961,0.00667
2.962,0.00665
2.963,0.00662
2.964,0.00660
2.965,0.00657
2.966,0.00655
2.967,0.00652
2.968,0.00650
2.969,0.00647
2.970,0.00645
2.971,0.00642
2.972,0.00640
2.973,0.00638
2.974,0.00635
2.975,0.00633
2.976,0.00630
2.977,0.00628
2.978,0.00626
2.979,0.00623
2.980,0.00621
2.981,0.00618
2.982,0.00616
2.983,0.00614
2.984,0.00611
2.985,0.00609
2.986,0.00607
2.987,0.00604
2.988,0.00602
2.989,0.00600
2.990,0.00597
2.991,0.00595
2.992,0.00593
2.993,0.00590
2.994,0.00588
2.995,0.00586
2.996,0.00583
2.997,0.00581
2.998,0.00579
2.999,0.00576
3.000,0.00574
3.001,0.00572
3.002,0.00570
3.003,0.00567
3.004,0.00565
3.005,0.00563
3.006,0.00561
3.007,0.00558
3.008,0.00556
3.009,0.00554
3.010,0.00552
3.011,0.00550
3.012,0.00547
3.013,0.00545
3.014,0.00543
3.015,0.00541
3.016,0.00538
3.017,0.00536
3.018,0.00534
3.019,0.00532
3.020,0.00530
3.021,0.00528
3.022,0.00525
3.023,0.00523
3.024,0.00521
3.025,0.00519
3.026,0.00517
3.027,0.00515
3.028,0.00513
3.029,0.00510
3.030,0.00508
3.031,0.00506
3.032,0.00504
3.033,0.00502
3.034,0.00500
3.035,0.00498
3.036,0.00496
3.037,0.00494
3.038,0.00492
3.039,0.00490
3.040,0.00487
3.041,0.00485
3.042,0.00483
3.043,0.00481
3.044,0.00479
3.045,0.00477
3.046,0.00475
3.047,0.00473
3.048,0.00471
3.049,0.00469
3.050,0.00467
3.051,0.00465
3.052,0.00463
3.053,0.00461
3.054,0.00459
3.055,0.00457
3.056,0.00455
3.057,0.00453
3.058,0.00451
3.059,0.00449
3.060,0.00447
3.061,0.00445
3.062,0.00443
3.063,0.00441
3.064,0.00439
3.065,0.00438
3.066,0.00436
3.067,0.00434
3.068,0.00432
3.069,0.00430
3.070,0.00428
3.071,0.00426
3.072,0.00424
3.073,0.00422
3.074,0.00420
3.075,0.00418
3.076,0.00417
3.077,0.00415
3.078,0.00413
3.079,0.00411
3.080,0.00409
3.081,0.00407
3.082,0.00405
3.083,0.00403
3.084,0.00402
3.085,0.00400
3.086,0.00398
3.087,0.00396
3.088,0.00394
3.089,0.00392
3.090,0.00391
3.091,0.00389
3.092,0.00387
3.093,0.00385
3.094,0.00383
3.095,0.00382
3.096,0.00380
3.097,0.00378
3.098,0.00376
3.099,0.00375
3.100,0.00373
3.101,0.00371
3.102,0.00369
3.103,0.00367
3.104,0.00366
3.105,0.00364
3.106,0.00362
3.107,0.00361
3.108,0.00359
3.109,0.00357
3.110,0.00355
3.111,0.00354
3.112,0.00352
3.113,0.00350
3.114,0.00349
3.115,0.00347
3.116,0.00345
3.117,0.00343
3.118,0.00342
3.119,0.00340
3.120,0.00338
3.121,0.00337
3.122,0.00335
3.123,0.00333
3.124,0.00332
3.125,0.00330
3.126,0.00328
3.127,0.00327
3.128,0.00325
3.129,0.00324
3.130,0.00322
3.131,0.00320
3.132,0.00319
3.133,0.00317
3.134,0.00316
3.135,0.00314
3.136,0.00312
3.137,0.00311
3.138,0.00309
3.139,0.00308
3.140,0.00306
3.141,0.00304
3.142,0.00303
3.143,0.00301
3.144,0.00300
3.145,0.00298
3.146,0.00297
3.147,0.00295
3.148,0.00294
3.149,0.00292
3.150,0.00290
3.151,0.00289
3.152,0.00287
3.153,0.00286
3.154,0.00284
3.155,0.00283
3.156,0.00281
3.157,0.00280
3.158,0.00278
3.159,0.00277
3.160,0.00275
3.161,0.00274
3.162,0.00272
3.163,0.00271
3.164,0.00269
3.165,0.00268
3.166,0.00267
3.167,0.00265
3.168,0.00264
3.169,0.00262
3.170,0.00261
3.171,0.00259
3.172,0.00258
3.173,0.00256
3.174,0.00255
3.175,0.00254
3.176,0.00252
3.177,0.00251
3.178,0.00249
3.179,0.00248
3.180,0.00247
3.181,0.00245
3.182,0.00244
3.183,0.00242
3.184,0.00241
3.185,0.00240
3.186,0.00238
3.187,0.00237
3.188,0.00236
3.189,0.00234
3.190,0.00233
3.191,0.00232
3.192,0.00230
3.193,0.00229
3.194,0.00227
3.195,0.00226
3.196,0.00225
3.197,0.00224
3.198,0.00222
3.199,0.00221
3.200,0.00220
3.201,0.00218
3.202,0.00217
3.203,0.00216
3.204,0.00214
3.205,0.00213
3.206,0.00212
3.207,0.00211
3.208,0.00209
3.209,0.00208
3.210,0.00207
3.211,0.00205
3.212,0.00204
3.213,0.00203
3.214,0.00202
3.215,0.00200
3.216,0.00199
3.217,0.00198
3.218,0.00197
3.219,0.00196
3.220,0.00194
3.221,0.00193
3.222,0.00192
3.223,0.00191
3.224,0.00189
3.225,0.00188
3.226,0.00187
3.227,0.00186
3.228,0.00185
3.229,0.00183
3.230,0.00182
3.231,0.00181
3.232,0.00180
3.233,0.00179
3.234,0.00178
3.235,0.00176
3.236,0.00175
3.237,0.00174
3.238,0.00173
3.239,0.00172
3.240,0.00171
3.241,0.00170
3.242,0.00168
3.243,0.00167
3.244,0.00166
3.245,0.00165
3.246,0.00164
3.247,0.00163
3.248,0.00162
3.249,0.00161
3.250,0.00160
3.251,0.00158
3.252,0.00157
3.253,0.00156
3.254,0.00155
3.255,0.00154
3.256,0.00153
3.257,0.00152
3.258,0.00151
3.259,0.00150
3.260,0.00149
3.261,0.00148
3.262,0.00147
3.263,0.00146
3.264,0.00145
3.265,0.00144
3.266,0.00143
3.267,0.00142
3.268,0.00141
3.269,0.00139
3.270,0.00138
3.271,0.00137
3.272,0.00136
3.273,0.00135
3.274,0.00134
3.275,0.00133
3.276,0.00132
3.277,0.00131
3.278,0.00130
3.279,0.00130
3.280,0.00129
3.281,0.00128
3.282,0.00127
3.283,0.00126
3.284,0.00125
3.285,0.00124
3.286,0.00123
3.287,0.00122
3.288,0.00121
3.289,0.00120
3.290,0.00119
3.291,0.00118
3.292,0.00117
3.293,0.00116
3.294,0.00115
3.295,0.00114
3.296,0.00113
3.297,0.00113
3.298,0.00112
3.299,0.00111
3.300,0.00110
